IDX	LABEL	PC	UI	CLKTA CS0 CS1 CA WCKT	RDQS	DMI0	DMI1	DATA_e	DATA_o 
00075C          -   1371  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075C          -   1371  4 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075C          -   1371  5 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075C          -   1371  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075C          -   1371  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075C          -   1371  8 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075C          -   1371  9 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075C          -   1371 10 1 0 0 1000100_ 10_ --_ --_ --_ 0x0000 0x0000 
00075C          -   1371 11 1 0 0 1000100_ 10_ --_ --_ --_ 0x0000 0x0000 
00075C          -   1371 12 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075C          -   1371 13 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075C          -   1371 14 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075C          -   1371 15 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075D          -   1372  0 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075D          -   1372  1 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075D          -   1372  2 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075D          -   1372  3 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075D          -   1372  4 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075D          -   1372  5 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075D          -   1372  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075D          -   1372  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075D          -   1372  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075D          -   1372  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075D          -   1372 10 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075D          -   1372 11 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075D          -   1372 12 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075D          -   1372 13 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075D          -   1372 14 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075D          -   1372 15 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075E          -   1373  0 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075E          -   1373  1 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075E          -   1373  2 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075E          -   1373  3 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075E          -   1373  4 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075E          -   1373  5 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075E          -   1373  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075E          -   1373  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00075E          -   1373  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075E          -   1373  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00075E          -   1373 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075E          -   1373 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075E          -   1373 12 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075E          -   1373 13 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075E          -   1373 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075E          -   1373 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075F          -   1374  0 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075F          -   1374  1 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075F          -   1374  2 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
00075F          -   1374  3 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
00075F          -   1374  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075F          -   1374  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00075F          -   1374  6 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075F          -   1374  7 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075F          -   1374  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075F          -   1374  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00075F          -   1374 10 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075F          -   1374 11 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00075F          -   1374 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075F          -   1374 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075F          -   1374 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00075F          -   1374 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000760          -   1375  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000760          -   1375  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000760          -   1375  2 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000760          -   1375  3 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000760          -   1375  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000760          -   1375  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000760          -   1375  6 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000760          -   1375  7 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000760          -   1375  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000760          -   1375  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000760          -   1375 10 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000760          -   1375 11 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000760          -   1375 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000760          -   1375 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000760          -   1375 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000760          -   1375 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000761          -   1376  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000761          -   1376  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000761          -   1376  2 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000761          -   1376  3 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000761          -   1376  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000761          -   1376  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000761          -   1376  6 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000761          -   1376  7 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000761          -   1376  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000761          -   1376  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000761          -   1376 10 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000761          -   1376 11 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000761          -   1376 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000761          -   1376 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000761          -   1376 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000761          -   1376 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000762          -   1377  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000762          -   1377  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000762          -   1377  4 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  5 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000762          -   1377  8 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000762          -   1377  9 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000762          -   1377 10 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000762          -   1377 11 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000762          -   1377 12 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000762          -   1377 13 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000762          -   1377 14 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000762          -   1377 15 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000763          -   1378  0 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000763          -   1378  1 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000763          -   1378  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000763          -   1378  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000763          -   1378  4 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000763          -   1378  5 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000763          -   1378  6 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000763          -   1378  7 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000763          -   1378  8 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000763          -   1378  9 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000763          -   1378 10 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000763          -   1378 11 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000763          -   1378 12 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000763          -   1378 13 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000763          -   1378 14 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000763          -   1378 15 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000764          -   1379  0 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000764          -   1379  1 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000764          -   1379  2 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000764          -   1379  3 1 0 0 1001100_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000764          -   1379  4 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000764          -   1379  5 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000764          -   1379  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000764          -   1379  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000764          -   1379  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000764          -   1379  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000764          -   1379 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000764          -   1379 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000764          -   1379 12 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000764          -   1379 13 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000764          -   1379 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000764          -   1379 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000765          -   1380  0 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000765          -   1380  1 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000765          -   1380  2 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000765          -   1380  3 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000765          -   1380  4 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000765          -   1380  5 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000765          -   1380  6 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000765          -   1380  7 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000765          -   1380  8 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000765          -   1380  9 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000765          -   1380 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000765          -   1380 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000765          -   1380 12 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000765          -   1380 13 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000765          -   1380 14 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000765          -   1380 15 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000766          -   1381  0 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000766          -   1381  1 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000766          -   1381  2 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000766          -   1381  3 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000766          -   1381  4 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000766          -   1381  5 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000766          -   1381  6 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000766          -   1381  7 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000766          -   1381  8 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000766          -   1381  9 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000766          -   1381 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000766          -   1381 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000766          -   1381 12 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000766          -   1381 13 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000766          -   1381 14 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000766          -   1381 15 1 0 0 0000001_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000767          -   1382  0 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000767          -   1382  1 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000767          -   1382  2 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000767          -   1382  3 1 0 0 1001100_ 10_ --_ --_ --_ 0x0000 0x0000 
000767          -   1382  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000767          -   1382  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000767          -   1382  6 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000767          -   1382  7 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000767          -   1382  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000767          -   1382  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000767          -   1382 10 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000767          -   1382 11 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000767          -   1382 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000767          -   1382 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000767          -   1382 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000767          -   1382 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000768          -   1383  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000768          -   1383  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000768          -   1383  2 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000768          -   1383  3 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000768          -   1383  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000768          -   1383  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
000768          -   1383  6 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000768          -   1383  7 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
000768          -   1383  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000768          -   1383  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000768          -   1383 10 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000768          -   1383 11 1 0 0 1011100_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000768          -   1383 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000768          -   1383 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000768          -   1383 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000768          -   1383 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
000769          -   1384  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000769          -   1384  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
000769          -   1384  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000769          -   1384  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000769          -   1384  4 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000769          -   1384  5 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000769          -   1384  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000769          -   1384  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
000769          -   1384  8 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000769          -   1384  9 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
000769          -   1384 10 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000769          -   1384 11 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
000769          -   1384 12 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000769          -   1384 13 0 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
000769          -   1384 14 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
000769          -   1384 15 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076A          -   1385  0 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076A          -   1385  1 0 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076A          -   1385  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076A          -   1385  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076A          -   1385  4 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076A          -   1385  5 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076A          -   1385  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076A          -   1385  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076A          -   1385  8 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076A          -   1385  9 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076A          -   1385 10 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
00076A          -   1385 11 1 0 0 1011100_ 10_ --_ --_ --_ 0x0000 0x0000 
00076A          -   1385 12 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076A          -   1385 13 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076A          -   1385 14 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076A          -   1385 15 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076B          -   1386  0 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076B          -   1386  1 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076B          -   1386  2 1 0 0 1000100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076B          -   1386  3 1 0 0 1000100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076B          -   1386  4 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076B          -   1386  5 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076B          -   1386  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076B          -   1386  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076B          -   1386  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076B          -   1386  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076B          -   1386 10 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076B          -   1386 11 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076B          -   1386 12 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076B          -   1386 13 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076B          -   1386 14 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076B          -   1386 15 1 0 0 0000001_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076C          -   1387  0 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076C          -   1387  1 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076C          -   1387  2 1 0 0 1000100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076C          -   1387  3 1 0 0 1000100_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076C          -   1387  4 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076C          -   1387  5 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076C          -   1387  6 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076C          -   1387  7 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x9998 
00076C          -   1387  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076C          -   1387  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x6667 
00076C          -   1387 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076C          -   1387 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076C          -   1387 12 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076C          -   1387 13 0 1 0 0011000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076C          -   1387 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076C          -   1387 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076D          -   1388  0 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076D          -   1388  1 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076D          -   1388  2 1 0 0 1000100_ 10_ --_ --_ --_ 0x0000 0x0000 
00076D          -   1388  3 1 0 0 1000100_ 10_ --_ --_ --_ 0x0000 0x0000 
00076D          -   1388  4 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076D          -   1388  5 0 1 0 0011000_ 10_ --_ --_ --_ 0x0000 0x0000 
00076D          -   1388  6 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076D          -   1388  7 1 0 0 0000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076D          -   1388  8 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076D          -   1388  9 0 1 0 1000000_ 10_ 00_ --_ --_ 0x0000 0x0000 
00076D          -   1388 10 1 0 0 1010100_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076D          -   1388 11 1 0 0 1010100_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076D          -   1388 12 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076D          -   1388 13 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076D          -   1388 14 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076D          -   1388 15 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x9998 0x9998 
00076E          -   1389  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076E          -   1389  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x6667 0x6667 
00076E          -   1389  2 1 0 0 0000000_ 10_ --_ --_ --_ 0x0000 0x0000 
